NAA,Customer,Tier,Size (GB),Label,Consumed (GB),T1 (GB),T2 (GB),T3 (GB),T4 (GB)
{NAA} 60002AC000000000000000090002273A,AC3,T4,9216,I1_AC3_CVMEDIAESX_T4.1,8166,,,,9216
{NAA} 60002AC00000000000000009000256E2,AC3,T1,4096,S2_AC3_AZ02SHRDESX_SECTR_T1.6,1820,4096,,
{NAA} 60002AC0000000000000000900029519,AC3,T2,4096,S2_AC3_AZ01SHRDESX_AC3_T2.6,360,,4096,
{NAA} 60002AC0000000000000000A00010CFC,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.2,14349,,,,16384
{NAA} 60002AC0000000000000000A00020F1E,AH,T2,4000,S2_AH_EDCESXI_T2.4,1162,,4000,
{NAA} 60002AC0000000000000000A0002273A,AC3,T4,8192,I1_AC3_CVMEDIAESX_T4.2,8200,,,,8192
{NAA} 60002AC0000000000000000A0002273F,AC3,T4,16384,S2_AC3_DOJDC1PWCMA01_T4.2,14819,,,,16384
{NAA} 60002AC0000000000000000A0002640A,AC3,T4,4096,S2_AC3_CVMEDIAESX_T4.1,1633,,,,4096
{NAA} 60002AC0000000000000000A00029519,AC3,T2,4096,S2_AC3_AZ01SHRDESX_AC3_T2.7,786,,4096,
{NAA} 60002AC0000000000000000B00010CFC,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.3,9526,,,,16384
{NAA} 60002AC0000000000000000B0001C0D6,AC3,T4,16384,SY5_AC3_FXAMA01_T4.5,12497,,,,16384
{NAA} 60002AC0000000000000000B00020F1E,AH,T2,4000,S2_AH_EDCESXI_T2.5,662,,4000,
{NAA} 60002AC0000000000000000B00022639,NTHGTE,T2,256,I1_NGPS_OVMS_T2.4,17,,256,
{NAA} 60002AC0000000000000000B0002273A,AC3,T4,40960,I1_AC3_CVMEDIAESX_T4.3,39495,,,,40960
{NAA} 60002AC0000000000000000B0002273F,AC3,T4,16384,S2_AC3_DOJDC1PWCMA01_T4.3,15021,,,,16384
{NAA} 60002AC0000000000000000B0002640A,AC3,T4,5120,S2_AC3_CVMEDIAESX_T4.2,5020,,,,5120
{NAA} 60002AC0000000000000000B00026435,AC3,T2,4096,S2_AC3_AZ02SHRDESX_AC3SS_T2.2,860,,4096,
{NAA} 60002AC0000000000000000B00029519,AC3,T2,4096,S2_AC3_AZ01SHRDESX_AC3_T2.8,505,,4096,
{NAA} 60002AC0000000000000000C00010CFC,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.4,16328,,,,16384
{NAA} 60002AC0000000000000000C0001C0D6,AC3,T4,16384,SY5_AC3_FXAMA01_T4.6,8346,,,,16384
{NAA} 60002AC0000000000000000C00020F1E,AH,T2,4000,S2_AH_EDCESXI_T2.6,740,,4000,
